Sample in Buffer	Sample in Window	addra_0	douta_0m	douta_1m	douta_2m	douta_3m	douta_4m	douta_5m	douta_6m	douta_7m
290	290	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
291	291	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
292	292	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
293	293	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
294	294	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
295	295	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
296	296	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
297	297	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
298	298	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
299	299	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
300	300	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
301	301	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
302	302	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
303	303	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
304	304	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
305	305	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
306	306	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
307	307	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
308	308	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
309	309	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
310	310	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
311	311	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
312	312	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
313	313	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
314	314	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
315	315	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
316	316	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
317	317	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
318	318	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
319	319	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
320	320	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
321	321	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
322	322	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
323	323	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
324	324	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
325	325	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
326	326	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
327	327	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
328	328	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
329	329	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
330	330	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
331	331	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
332	332	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
333	333	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
334	334	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
335	335	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
336	336	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
337	337	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
338	338	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
339	339	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
340	340	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
341	341	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
342	342	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
343	343	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
344	344	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
345	345	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
346	346	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
347	347	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
348	348	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
349	349	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
350	350	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
351	351	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
352	352	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
353	353	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
354	354	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
355	355	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
356	356	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
357	357	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
358	358	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
359	359	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
360	360	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
361	361	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
362	362	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
363	363	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
364	364	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
365	365	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
366	366	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
367	367	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
368	368	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
369	369	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
370	370	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
371	371	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
372	372	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
373	373	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
374	374	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
375	375	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
376	376	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
377	377	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
378	378	17	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
379	379	00	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
380	380	00	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
381	381	00	0C1B07	089A80	0D1C0F	19D68A	0631EC	12A787	033082	0F8187	
382	382	00	0C1B07	089A80	0D1C0F	19D68A	123807	12A787	033082	0F8187	
383	383	00	0C1B07	089A80	0D1C0F	19D68A	123807	12A787	033082	0F8187	
384	384	00	0C1B07	089A80	0D1C0F	19D68A	123807	12A787	033082	0F8187	
385	385	00	0C1B07	089A80	0D1C0F	19D68A	123807	12A787	033082	0F8187	
386	386	00	0C1B07	089A80	0D1C0F	0D8584	123807	12A787	033082	0F8187	
387	387	00	0C1B07	089A80	0D1C0F	0D8584	123807	12A787	033082	0F8187	
388	388	00	0C1B07	089A80	0D1C0F	0DE85B	123807	12A787	033082	0F8187	
389	389	00	0C1B07	089A80	0D1C0F	0DE85B	123807	12A787	033082	0F8187	
390	390	00	0C1B07	089A80	117D57	0DE85B	123807	12A787	033082	0F8187	
391	391	00	0C1B07	089A80	117D57	0DE85B	123807	12A787	033082	0F8187	
392	392	00	0C1B07	188E5F	117D57	0DE85B	123807	12A787	033082	0F8187	
393	393	00	0C1B07	188E5F	117D57	0DE85B	123807	12A787	033082	0F8187	
394	394	00	0C1B07	188E5F	117D57	0DE85B	1E6450	12A787	033082	0F8187	
395	395	00	0C1B07	188E5F	117D57	0DE85B	1E6450	12A787	033082	0F8187	
396	396	00	0C1B07	188E5F	117D57	0DE85B	121860	12A787	033082	0F8187	
397	397	00	0C1B07	188E5F	117D57	0DE85B	121860	12A787	033082	0F8187	
398	398	00	0C1B07	188E5F	1963E7	0DE85B	121860	12A787	033082	0F8187	
399	399	00	0C1B07	188E5F	1963E7	0DE85B	121860	12A787	033082	0F8187	
400	400	00	0C1B07	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
401	401	00	0C1B07	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
402	402	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
403	403	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
404	404	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
405	405	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
406	406	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
407	407	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
408	408	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
409	409	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
410	410	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
411	411	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
412	412	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
413	413	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
414	414	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
415	415	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
416	416	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
417	417	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
418	418	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
419	419	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
420	420	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
421	421	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
422	422	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
423	423	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
424	424	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
425	425	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
426	426	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
427	427	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
428	428	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
429	429	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
430	430	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
431	431	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
432	432	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
433	433	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
434	434	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
435	435	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
436	436	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
437	437	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
438	438	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
439	439	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
440	440	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
441	441	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
442	442	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
443	443	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
444	444	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
445	445	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
446	446	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
447	447	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
448	448	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
449	449	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
450	450	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
451	451	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
452	452	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
453	453	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
454	454	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
455	455	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
456	456	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
457	457	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
458	458	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
459	459	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
460	460	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
461	461	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
462	462	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
463	463	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
464	464	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
465	465	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
466	466	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
467	467	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
468	468	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
469	469	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
470	470	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
471	471	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
472	472	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
473	473	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
474	474	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
475	475	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
476	476	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
477	477	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
478	478	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
479	479	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
480	480	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
481	481	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
482	482	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
483	483	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
484	484	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
485	485	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
486	486	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
487	487	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
488	488	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
489	489	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
490	490	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
491	491	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
492	492	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
493	493	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
494	494	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
495	495	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
496	496	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
497	497	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
498	498	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
499	499	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
500	500	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
501	501	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
502	502	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
503	503	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
504	504	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
505	505	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
506	506	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
507	507	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
508	508	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
509	509	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
510	510	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
511	511	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
512	512	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
513	513	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
514	514	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
515	515	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
516	516	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
517	517	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
518	518	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
519	519	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
520	520	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
521	521	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
522	522	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
523	523	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
524	524	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
525	525	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
526	526	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
527	527	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
528	528	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
529	529	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
530	530	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
531	531	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
532	532	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
533	533	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
534	534	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
535	535	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
536	536	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
537	537	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
538	538	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
539	539	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
540	540	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
541	541	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
542	542	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
543	543	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
544	544	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
545	545	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
546	546	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
547	547	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
548	548	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
549	549	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
550	550	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
551	551	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
552	552	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
553	553	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
554	554	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
555	555	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
556	556	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
557	557	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
558	558	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
559	559	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
560	560	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
561	561	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
562	562	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
563	563	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
564	564	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
565	565	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
566	566	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
567	567	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
568	568	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
569	569	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
570	570	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
571	571	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
572	572	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
573	573	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
574	574	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
575	575	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
576	576	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
577	577	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
578	578	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
579	579	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
580	580	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
581	581	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
582	582	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
583	583	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
584	584	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
585	585	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
586	586	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
587	587	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
588	588	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
589	589	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
590	590	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
591	591	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
592	592	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
593	593	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
594	594	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
595	595	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
596	596	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
597	597	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
598	598	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
599	599	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
600	600	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
601	601	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
602	602	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
603	603	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
604	604	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
605	605	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
606	606	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
607	607	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
608	608	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
609	609	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
610	610	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
611	611	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
612	612	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
613	613	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
614	614	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
615	615	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
616	616	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
