Sample in Buffer	Sample in Window	addra_0	douta_0m	douta_1m	douta_2m	douta_3m	douta_4m	douta_5m	douta_6m	douta_7m
317	317	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
318	318	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
319	319	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
320	320	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
321	321	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
322	322	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
323	323	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
324	324	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
325	325	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
326	326	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
327	327	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
328	328	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
329	329	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
330	330	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
331	331	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
332	332	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
333	333	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
334	334	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
335	335	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
336	336	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
337	337	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
338	338	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
339	339	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
340	340	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
341	341	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
342	342	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
343	343	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
344	344	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
345	345	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
346	346	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
347	347	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
348	348	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
349	349	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
350	350	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
351	351	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
352	352	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
353	353	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
354	354	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
355	355	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
356	356	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
357	357	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
358	358	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
359	359	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
360	360	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
361	361	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
362	362	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
363	363	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
364	364	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
365	365	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
366	366	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
367	367	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
368	368	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
369	369	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
370	370	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
371	371	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
372	372	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
373	373	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
374	374	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
375	375	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
376	376	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
377	377	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
378	378	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
379	379	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
380	380	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
381	381	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
382	382	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
383	383	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
384	384	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
385	385	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
386	386	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
387	387	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
388	388	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
389	389	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
390	390	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
391	391	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
392	392	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
393	393	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
394	394	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
395	395	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
396	396	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
397	397	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
398	398	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
399	399	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
400	400	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
401	401	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
402	402	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
403	403	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
404	404	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
405	405	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
406	406	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
407	407	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
408	408	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
409	409	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
410	410	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
411	411	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
412	412	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
413	413	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
414	414	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
415	415	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
416	416	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
417	417	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
418	418	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
419	419	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
420	420	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
421	421	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
422	422	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
423	423	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
424	424	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
425	425	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
426	426	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
427	427	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
428	428	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
429	429	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
430	430	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
431	431	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
432	432	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
433	433	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
434	434	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
435	435	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
436	436	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
437	437	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
438	438	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
439	439	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
440	440	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
441	441	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
442	442	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
443	443	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
444	444	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
445	445	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
446	446	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
447	447	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
448	448	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
449	449	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
450	450	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
451	451	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
452	452	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
453	453	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
454	454	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
455	455	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
456	456	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
457	457	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
458	458	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
459	459	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
460	460	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
461	461	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
462	462	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
463	463	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
464	464	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
465	465	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
466	466	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
467	467	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
468	468	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
469	469	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
470	470	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
471	471	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
472	472	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
473	473	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
474	474	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
475	475	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
476	476	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
477	477	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
478	478	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
479	479	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
480	480	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
481	481	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
482	482	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
483	483	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
484	484	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
485	485	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
486	486	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
487	487	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
488	488	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
489	489	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
490	490	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
491	491	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
492	492	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
493	493	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
494	494	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
495	495	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
496	496	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
497	497	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
498	498	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
499	499	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
500	500	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
501	501	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
502	502	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
503	503	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
504	504	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
505	505	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
506	506	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
507	507	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
508	508	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
509	509	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
510	510	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
511	511	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
512	512	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
513	513	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
514	514	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
515	515	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
516	516	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
517	517	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
518	518	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
519	519	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
520	520	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
521	521	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
522	522	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
523	523	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
524	524	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
525	525	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
526	526	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
527	527	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
528	528	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
529	529	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
530	530	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
531	531	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
532	532	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
533	533	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
534	534	07	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
535	535	07	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
536	536	07	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
537	537	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F76A6	0B9AD2	
538	538	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F76A6	0B9AD2	
539	539	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F76A6	0B9AD2	
540	540	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F76A6	0B9AD2	
541	541	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	033082	0B9AD2	
542	542	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	033082	0B9AD2	
543	543	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	0B6C06	0B9AD2	
544	544	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	0B6C06	0B9AD2	
545	545	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F3082	0B9AD2	
546	546	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F3082	0B9AD2	
547	547	07	045414	10C6EA	057780	1D9FE2	02413C	169D6E	1F3082	0B9AD2	
548	548	07	045414	10C6EA	057780	1D9FE2	02413C	169D6E	1F3082	0B9AD2	
549	549	07	045414	10C6EA	057780	1D9FE2	02413C	129E0C	1F3082	0B9AD2	
550	550	07	045414	10C6EA	057780	1D9FE2	02413C	129E0C	1F3082	0B9AD2	
551	551	07	045414	10C6EA	057780	1D9FE2	02413C	06A959	1F3082	0B9AD2	
552	552	07	045414	10C6EA	057780	1D9FE2	02413C	06A959	1F3082	0B9AD2	
553	553	07	045414	10C6EA	057780	1D9FE2	02413C	06BADE	1F3082	0B9AD2	
554	554	07	045414	10C6EA	057780	1D9FE2	02413C	06BADE	1F3082	0B9AD2	
555	555	07	045414	10C6EA	057780	1D9FE2	065093	06BADE	1F3082	0B9AD2	
556	556	07	045414	10C6EA	057780	1D9FE2	065093	06BADE	1F3082	0B9AD2	
557	557	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
558	558	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
559	559	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
560	560	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
561	561	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
562	562	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
563	563	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
564	564	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
565	565	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
566	566	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
567	567	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
568	568	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
569	569	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
570	570	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
571	571	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
572	572	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
573	573	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
574	574	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
575	575	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
576	576	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
577	577	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
578	578	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
579	579	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
580	580	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
581	581	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
582	582	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
583	583	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
584	584	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
585	585	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
586	586	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
587	587	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
588	588	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
589	589	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
590	590	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
591	591	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
592	592	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
593	593	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
594	594	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
595	595	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
596	596	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
597	597	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
598	598	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
